parent_node_id	current_node_id	parent_accs	current_node_accs	parent_node_param_string	current_node_param_string	is_gt
0	33	[0.53, 0.52, 0.51, 0.51, 0.51, 0.51, 0.53, 0.5, 0.51, 0.51]	[0.73, 0.73, 0.71, 0.7, 0.73, 0.71, 0.73, 0.72, 0.73, 0.72]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=mean_absolute_percentage_error,lr=0.001,optimizer=adam,unit1=512	False
0	22	[0.53, 0.52, 0.51, 0.51, 0.51, 0.51, 0.53, 0.5, 0.51, 0.51]	[0.6, 0.57, 0.64, 0.6, 0.62, 0.61, 0.61, 0.64, 0.6, 0.61]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=512	False
0	29	[0.53, 0.52, 0.51, 0.51, 0.51, 0.51, 0.53, 0.5, 0.51, 0.51]	[0.55, 0.51, 0.55, 0.53, 0.55, 0.53, 0.54, 0.52, 0.55, 0.54]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=6,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	False
0	24	[0.53, 0.52, 0.51, 0.51, 0.51, 0.51, 0.53, 0.5, 0.51, 0.51]	[0.55, 0.48, 0.52, 0.58, 0.56, 0.5, 0.52, 0.51, 0.52, 0.52]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=16,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	False
0	13	[0.53, 0.52, 0.51, 0.51, 0.51, 0.51, 0.53, 0.5, 0.51, 0.51]	[0.51, 0.51, 0.51, 0.54, 0.53, 0.53, 0.5, 0.51, 0.52, 0.54]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=he_normal,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	False
33	73	[0.73, 0.73, 0.71, 0.7, 0.73, 0.71, 0.73, 0.72, 0.73, 0.72]	[0.76, 0.76, 0.77, 0.76, 0.77, 0.75, 0.75, 0.77, 0.78, 0.75]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=mean_absolute_percentage_error,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=6,ki1=glorot_uniform,ki2=glorot_uniform,loss=mean_absolute_percentage_error,lr=0.001,optimizer=adam,unit1=512	False
33	68	[0.73, 0.73, 0.71, 0.7, 0.73, 0.71, 0.73, 0.72, 0.73, 0.72]	[0.72, 0.72, 0.74, 0.73, 0.73, 0.74, 0.74, 0.74, 0.74, 0.74]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=mean_absolute_percentage_error,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=16,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=mean_absolute_percentage_error,lr=0.001,optimizer=adam,unit1=512	False
33	64	[0.73, 0.73, 0.71, 0.7, 0.73, 0.71, 0.73, 0.72, 0.73, 0.72]	[0.73, 0.73, 0.73, 0.74, 0.72, 0.72, 0.72, 0.74, 0.74, 0.74]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=mean_absolute_percentage_error,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=mean_absolute_percentage_error,lr=0.001,optimizer=nadam,unit1=512	False
33	62	[0.73, 0.73, 0.71, 0.7, 0.73, 0.71, 0.73, 0.72, 0.73, 0.72]	[0.72, 0.74, 0.72, 0.71, 0.74, 0.73, 0.72, 0.71, 0.73, 0.72]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=mean_absolute_percentage_error,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=random_normal,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=mean_absolute_percentage_error,lr=0.001,optimizer=adam,unit1=512	False
33	57	[0.73, 0.73, 0.71, 0.7, 0.73, 0.71, 0.73, 0.72, 0.73, 0.72]	[0.72, 0.72, 0.72, 0.74, 0.73, 0.71, 0.73, 0.72, 0.72, 0.72]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=mean_absolute_percentage_error,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=he_normal,loss=mean_absolute_percentage_error,lr=0.001,optimizer=adam,unit1=512	False
