parent_node_id	current_node_id	parent_accs	current_node_accs	parent_node_param_string	current_node_param_string	is_gt
0	7	[0.52, 0.51, 0.58, 0.5, 0.53, 0.49, 0.52, 0.5, 0.57, 0.58]	[0.82, 0.82, 0.81, 0.82, 0.82, 0.83, 0.81, 0.81, 0.82, 0.83]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=ones,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=he_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	True
0	8	[0.52, 0.51, 0.58, 0.5, 0.53, 0.49, 0.52, 0.5, 0.57, 0.58]	[0.82, 0.81, 0.82, 0.83, 0.83, 0.82, 0.82, 0.82, 0.81, 0.81]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=ones,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	True
0	9	[0.52, 0.51, 0.58, 0.5, 0.53, 0.49, 0.52, 0.5, 0.57, 0.58]	[0.82, 0.81, 0.82, 0.82, 0.82, 0.81, 0.81, 0.82, 0.81, 0.81]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=ones,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=random_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	False
0	22	[0.52, 0.51, 0.58, 0.5, 0.53, 0.49, 0.52, 0.5, 0.57, 0.58]	[0.73, 0.73, 0.74, 0.74, 0.74, 0.74, 0.72, 0.76, 0.77, 0.73]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=ones,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=ones,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adam,unit1=512	False
0	43	[0.52, 0.51, 0.58, 0.5, 0.53, 0.49, 0.52, 0.5, 0.57, 0.58]	[0.58, 0.57, 0.57, 0.55, 0.54, 0.59, 0.59, 0.59, 0.59, 0.56]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=ones,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=ones,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=1024	False
7	46	[0.82, 0.82, 0.81, 0.82, 0.82, 0.83, 0.81, 0.81, 0.82, 0.83]	[0.82, 0.83, 0.81, 0.82, 0.81, 0.83, 0.81, 0.82, 0.81, 0.82]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=he_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=exponential,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=he_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	True
7	50	[0.82, 0.82, 0.81, 0.82, 0.82, 0.83, 0.81, 0.81, 0.82, 0.83]	[0.82, 0.81, 0.81, 0.82, 0.81, 0.82, 0.82, 0.82, 0.82, 0.83]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=he_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=exponential,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=he_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	True
7	58	[0.82, 0.82, 0.81, 0.82, 0.82, 0.83, 0.81, 0.81, 0.82, 0.83]	[0.82, 0.81, 0.84, 0.8, 0.81, 0.81, 0.83, 0.82, 0.82, 0.82]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=he_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=glorot_normal,epochs=3,ki1=he_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	True
7	81	[0.82, 0.82, 0.81, 0.82, 0.82, 0.83, 0.81, 0.81, 0.82, 0.83]	[0.84, 0.83, 0.82, 0.83, 0.83, 0.85, 0.82, 0.84, 0.84, 0.82]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=he_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=he_normal,ki2=glorot_uniform,loss=binary_crossentropy,lr=0.001,optimizer=adam,unit1=512	True
7	75	[0.82, 0.82, 0.81, 0.82, 0.82, 0.83, 0.81, 0.81, 0.82, 0.83]	[0.84, 0.84, 0.81, 0.84, 0.84, 0.82, 0.83, 0.83, 0.82, 0.84]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=he_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=he_normal,ki2=glorot_uniform,loss=mean_squared_logarithmic_error,lr=0.001,optimizer=adam,unit1=512	True
7	85	[0.82, 0.82, 0.81, 0.82, 0.82, 0.83, 0.81, 0.81, 0.82, 0.83]	[0.82, 0.82, 0.82, 0.83, 0.84, 0.84, 0.83, 0.83, 0.84, 0.82]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=he_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=he_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=256	True
7	49	[0.82, 0.82, 0.81, 0.82, 0.82, 0.83, 0.81, 0.81, 0.82, 0.83]	[0.83, 0.83, 0.81, 0.83, 0.82, 0.82, 0.82, 0.82, 0.84, 0.83]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=he_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=sigmoid,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=he_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	True
7	66	[0.82, 0.82, 0.81, 0.82, 0.82, 0.83, 0.81, 0.81, 0.82, 0.83]	[0.84, 0.83, 0.83, 0.82, 0.82, 0.82, 0.82, 0.83, 0.83, 0.81]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=he_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=64,bi1=zeros,bi2=zeros,epochs=3,ki1=he_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	True
8	90	[0.82, 0.81, 0.82, 0.83, 0.83, 0.82, 0.82, 0.82, 0.81, 0.81]	[0.82, 0.82, 0.84, 0.8, 0.82, 0.82, 0.82, 0.83, 0.8, 0.81]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=sigmoid,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	True
8	92	[0.82, 0.81, 0.82, 0.83, 0.83, 0.82, 0.82, 0.82, 0.81, 0.81]	[0.81, 0.82, 0.82, 0.82, 0.81, 0.83, 0.81, 0.83, 0.82, 0.81]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=he_normal,bi2=zeros,epochs=3,ki1=glorot_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	True
8	93	[0.82, 0.81, 0.82, 0.83, 0.83, 0.82, 0.82, 0.82, 0.81, 0.81]	[0.82, 0.81, 0.82, 0.83, 0.81, 0.81, 0.82, 0.83, 0.82, 0.82]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=glorot_normal,bi2=zeros,epochs=3,ki1=glorot_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	True
8	95	[0.82, 0.81, 0.82, 0.83, 0.83, 0.82, 0.82, 0.82, 0.81, 0.81]	[0.82, 0.82, 0.82, 0.81, 0.82, 0.82, 0.82, 0.82, 0.81, 0.83]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_normal,ki2=he_normal,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	True
8	97	[0.82, 0.81, 0.82, 0.83, 0.83, 0.82, 0.82, 0.82, 0.81, 0.81]	[0.8, 0.82, 0.82, 0.82, 0.83, 0.82, 0.81, 0.82, 0.83, 0.81]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_normal,ki2=random_normal,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	True
8	109	[0.82, 0.81, 0.82, 0.83, 0.83, 0.82, 0.82, 0.82, 0.81, 0.81]	[0.82, 0.81, 0.82, 0.83, 0.83, 0.81, 0.81, 0.82, 0.82, 0.82]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=256,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	True
