parent_node_id	current_node_id	parent_accs	current_node_accs	parent_node_param_string	current_node_param_string	is_gt
0	38	[0.34, 0.07, 0.36, 0.21, 0.36, 0.36, 0.46, 0.06, 0.42, 0.14]	[0.84, 0.84, 0.84, 0.84, 0.83, 0.83, 0.85, 0.83, 0.83, 0.84]	act1=relu,act2=softsign,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softsign,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_hinge,lr=0.001,optimizer=adam,unit1=512	True
0	7	[0.34, 0.07, 0.36, 0.21, 0.36, 0.36, 0.46, 0.06, 0.42, 0.14]	[0.82, 0.83, 0.83, 0.82, 0.82, 0.83, 0.83, 0.82, 0.82, 0.81]	act1=relu,act2=softsign,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	True
0	6	[0.34, 0.07, 0.36, 0.21, 0.36, 0.36, 0.46, 0.06, 0.42, 0.14]	[0.82, 0.83, 0.82, 0.83, 0.82, 0.82, 0.84, 0.82, 0.8, 0.81]	act1=relu,act2=softsign,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=exponential,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	True
0	5	[0.34, 0.07, 0.36, 0.21, 0.36, 0.36, 0.46, 0.06, 0.42, 0.14]	[0.82, 0.82, 0.82, 0.82, 0.8, 0.82, 0.81, 0.81, 0.82, 0.82]	act1=relu,act2=softsign,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=sigmoid,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	False
0	32	[0.34, 0.07, 0.36, 0.21, 0.36, 0.36, 0.46, 0.06, 0.42, 0.14]	[0.78, 0.78, 0.77, 0.77, 0.77, 0.77, 0.78, 0.78, 0.78, 0.78]	act1=relu,act2=softsign,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softsign,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=adam,unit1=512	False
38	46	[0.84, 0.84, 0.84, 0.84, 0.83, 0.83, 0.85, 0.83, 0.83, 0.84]	[0.85, 0.83, 0.83, 0.83, 0.82, 0.8, 0.83, 0.82, 0.83, 0.83]	act1=relu,act2=softsign,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_hinge,lr=0.001,optimizer=adam,unit1=512	act1=sigmoid,act2=softsign,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_hinge,lr=0.001,optimizer=adam,unit1=512	True
38	50	[0.84, 0.84, 0.84, 0.84, 0.83, 0.83, 0.85, 0.83, 0.83, 0.84]	[0.82, 0.83, 0.82, 0.82, 0.83, 0.83, 0.84, 0.83, 0.82, 0.82]	act1=relu,act2=softsign,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_hinge,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=sigmoid,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_hinge,lr=0.001,optimizer=adam,unit1=512	True
38	53	[0.84, 0.84, 0.84, 0.84, 0.83, 0.83, 0.85, 0.83, 0.83, 0.84]	[0.84, 0.83, 0.83, 0.82, 0.82, 0.84, 0.83, 0.83, 0.84, 0.83]	act1=relu,act2=softsign,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_hinge,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softsign,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=he_normal,ki2=glorot_uniform,loss=categorical_hinge,lr=0.001,optimizer=adam,unit1=512	True
38	54	[0.84, 0.84, 0.84, 0.84, 0.83, 0.83, 0.85, 0.83, 0.83, 0.84]	[0.84, 0.83, 0.84, 0.83, 0.84, 0.83, 0.83, 0.83, 0.83, 0.83]	act1=relu,act2=softsign,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_hinge,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softsign,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_normal,ki2=glorot_uniform,loss=categorical_hinge,lr=0.001,optimizer=adam,unit1=512	True
38	55	[0.84, 0.84, 0.84, 0.84, 0.83, 0.83, 0.85, 0.83, 0.83, 0.84]	[0.83, 0.82, 0.82, 0.83, 0.83, 0.83, 0.82, 0.83, 0.82, 0.83]	act1=relu,act2=softsign,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_hinge,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softsign,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=random_normal,ki2=glorot_uniform,loss=categorical_hinge,lr=0.001,optimizer=adam,unit1=512	True
