parent_node_id	current_node_id	parent_accs	current_node_accs	parent_node_param_string	current_node_param_string	is_gt
0	37	[0.21, 0.42, 0.13, 0.27, 0.08, 0.36, 0.29, 0.22, 0.26, 0.34]	[0.82, 0.84, 0.84, 0.82, 0.84, 0.83, 0.82, 0.84, 0.82, 0.84]	act1=relu,act2=linear,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=linear,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=hinge,lr=0.001,optimizer=adam,unit1=512	True
0	38	[0.21, 0.42, 0.13, 0.27, 0.08, 0.36, 0.29, 0.22, 0.26, 0.34]	[0.83, 0.82, 0.81, 0.82, 0.82, 0.83, 0.82, 0.84, 0.83, 0.82]	act1=relu,act2=linear,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=linear,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_hinge,lr=0.001,optimizer=adam,unit1=512	True
0	7	[0.21, 0.42, 0.13, 0.27, 0.08, 0.36, 0.29, 0.22, 0.26, 0.34]	[0.82, 0.83, 0.83, 0.82, 0.82, 0.83, 0.83, 0.82, 0.82, 0.81]	act1=relu,act2=linear,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	True
0	36	[0.21, 0.42, 0.13, 0.27, 0.08, 0.36, 0.29, 0.22, 0.26, 0.34]	[0.82, 0.82, 0.82, 0.83, 0.83, 0.82, 0.82, 0.82, 0.81, 0.83]	act1=relu,act2=linear,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=linear,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=squared_hinge,lr=0.001,optimizer=adam,unit1=512	True
0	6	[0.21, 0.42, 0.13, 0.27, 0.08, 0.36, 0.29, 0.22, 0.26, 0.34]	[0.82, 0.83, 0.82, 0.83, 0.82, 0.82, 0.84, 0.82, 0.8, 0.81]	act1=relu,act2=linear,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=exponential,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adam,unit1=512	True
37	46	[0.82, 0.84, 0.84, 0.82, 0.84, 0.83, 0.82, 0.84, 0.82, 0.84]	[0.82, 0.82, 0.83, 0.82, 0.81, 0.82, 0.82, 0.82, 0.81, 0.81]	act1=relu,act2=linear,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=hinge,lr=0.001,optimizer=adam,unit1=512	act1=sigmoid,act2=linear,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=hinge,lr=0.001,optimizer=adam,unit1=512	True
37	53	[0.82, 0.84, 0.84, 0.82, 0.84, 0.83, 0.82, 0.84, 0.82, 0.84]	[0.84, 0.83, 0.84, 0.83, 0.83, 0.83, 0.83, 0.83, 0.82, 0.83]	act1=relu,act2=linear,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=hinge,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=linear,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=he_normal,ki2=glorot_uniform,loss=hinge,lr=0.001,optimizer=adam,unit1=512	True
37	54	[0.82, 0.84, 0.84, 0.82, 0.84, 0.83, 0.82, 0.84, 0.82, 0.84]	[0.82, 0.83, 0.82, 0.84, 0.83, 0.84, 0.81, 0.84, 0.84, 0.84]	act1=relu,act2=linear,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=hinge,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=linear,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_normal,ki2=glorot_uniform,loss=hinge,lr=0.001,optimizer=adam,unit1=512	True
37	55	[0.82, 0.84, 0.84, 0.82, 0.84, 0.83, 0.82, 0.84, 0.82, 0.84]	[0.83, 0.83, 0.83, 0.83, 0.82, 0.83, 0.81, 0.81, 0.84, 0.82]	act1=relu,act2=linear,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=hinge,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=linear,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=random_normal,ki2=glorot_uniform,loss=hinge,lr=0.001,optimizer=adam,unit1=512	True
37	56	[0.82, 0.84, 0.84, 0.82, 0.84, 0.83, 0.82, 0.84, 0.82, 0.84]	[0.83, 0.83, 0.83, 0.83, 0.83, 0.84, 0.82, 0.84, 0.84, 0.82]	act1=relu,act2=linear,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=hinge,lr=0.001,optimizer=adam,unit1=512	act1=relu,act2=linear,batch_size=32,bi1=he_normal,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=hinge,lr=0.001,optimizer=adam,unit1=512	True
