parent_node_id	current_node_id	parent_accs	current_node_accs	parent_node_param_string	current_node_param_string	is_gt
0	20	[0.5, 0.36, 0.49, 0.41, 0.4, 0.51, 0.48, 0.45, 0.5, 0.43]	[0.83, 0.82, 0.82, 0.8, 0.8, 0.82, 0.81, 0.82, 0.82, 0.81]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=sgd,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=nadam,unit1=512	False
0	19	[0.5, 0.36, 0.49, 0.41, 0.4, 0.51, 0.48, 0.45, 0.5, 0.43]	[0.81, 0.8, 0.81, 0.81, 0.81, 0.79, 0.81, 0.8, 0.8, 0.8]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=sgd,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adamax,unit1=512	False
0	21	[0.5, 0.36, 0.49, 0.41, 0.4, 0.51, 0.48, 0.45, 0.5, 0.43]	[0.64, 0.64, 0.63, 0.65, 0.63, 0.64, 0.64, 0.64, 0.63, 0.63]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=sgd,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=sgd,unit1=512	False
0	28	[0.5, 0.36, 0.49, 0.41, 0.4, 0.51, 0.48, 0.45, 0.5, 0.43]	[0.52, 0.52, 0.52, 0.52, 0.52, 0.52, 0.53, 0.53, 0.52, 0.52]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=sgd,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=6,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=sgd,unit1=512	False
0	23	[0.5, 0.36, 0.49, 0.41, 0.4, 0.51, 0.48, 0.45, 0.5, 0.43]	[0.52, 0.52, 0.52, 0.52, 0.52, 0.52, 0.52, 0.52, 0.53, 0.52]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=sgd,unit1=512	act1=relu,act2=softmax,batch_size=16,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=sgd,unit1=512	False
20	80	[0.83, 0.82, 0.82, 0.8, 0.8, 0.82, 0.81, 0.82, 0.82, 0.81]	[0.82, 0.83, 0.84, 0.83, 0.83, 0.83, 0.82, 0.84, 0.82, 0.83]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=nadam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=binary_crossentropy,lr=0.001,optimizer=nadam,unit1=512	True
20	66	[0.83, 0.82, 0.82, 0.8, 0.8, 0.82, 0.81, 0.82, 0.82, 0.81]	[0.83, 0.84, 0.83, 0.82, 0.84, 0.81, 0.82, 0.82, 0.83, 0.83]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=nadam,unit1=512	act1=relu,act2=softmax,batch_size=128,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=nadam,unit1=512	True
20	74	[0.83, 0.82, 0.82, 0.8, 0.8, 0.82, 0.81, 0.82, 0.82, 0.81]	[0.82, 0.82, 0.83, 0.82, 0.83, 0.83, 0.84, 0.83, 0.82, 0.83]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=nadam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=mean_squared_logarithmic_error,lr=0.001,optimizer=nadam,unit1=512	True
20	84	[0.83, 0.82, 0.82, 0.8, 0.8, 0.82, 0.81, 0.82, 0.82, 0.81]	[0.84, 0.83, 0.82, 0.84, 0.83, 0.82, 0.81, 0.84, 0.82, 0.82]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=nadam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=nadam,unit1=256	True
20	57	[0.83, 0.82, 0.82, 0.8, 0.8, 0.82, 0.81, 0.82, 0.82, 0.81]	[0.81, 0.83, 0.83, 0.82, 0.84, 0.82, 0.82, 0.82, 0.83, 0.83]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=nadam,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_normal,loss=categorical_crossentropy,lr=0.001,optimizer=nadam,unit1=512	True
19	103	[0.81, 0.8, 0.81, 0.81, 0.81, 0.79, 0.81, 0.8, 0.8, 0.8]	[0.83, 0.82, 0.83, 0.82, 0.82, 0.82, 0.82, 0.83, 0.83, 0.83]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adamax,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.01,optimizer=adamax,unit1=512	True
19	110	[0.81, 0.8, 0.81, 0.81, 0.81, 0.79, 0.81, 0.8, 0.8, 0.8]	[0.83, 0.82, 0.83, 0.82, 0.82, 0.82, 0.82, 0.82, 0.82, 0.82]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adamax,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=6,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adamax,unit1=512	True
19	124	[0.81, 0.8, 0.81, 0.81, 0.81, 0.79, 0.81, 0.8, 0.8, 0.8]	[0.82, 0.81, 0.82, 0.82, 0.82, 0.83, 0.82, 0.82, 0.82, 0.82]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adamax,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adamax,unit1=1024	True
19	105	[0.81, 0.8, 0.81, 0.81, 0.81, 0.79, 0.81, 0.8, 0.8, 0.8]	[0.81, 0.8, 0.81, 0.81, 0.81, 0.81, 0.82, 0.83, 0.81, 0.81]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adamax,unit1=512	act1=relu,act2=softmax,batch_size=16,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adamax,unit1=512	False
19	91	[0.81, 0.8, 0.81, 0.81, 0.81, 0.79, 0.81, 0.8, 0.8, 0.8]	[0.81, 0.79, 0.81, 0.8, 0.81, 0.82, 0.81, 0.82, 0.81, 0.8]	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=glorot_uniform,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adamax,unit1=512	act1=relu,act2=softmax,batch_size=32,bi1=zeros,bi2=zeros,epochs=3,ki1=he_normal,ki2=glorot_uniform,loss=categorical_crossentropy,lr=0.001,optimizer=adamax,unit1=512	False
