parent_node_id	current_node_id	parent_accs	current_node_accs	parent_node_param_string	current_node_param_string	is_gt
0	20	[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]	[0.7, 0.61, 0.64, 0.61, 0.76, 0.53, 0.61, 0.51, 0.8, 0.52]	act1=None,act2=None,batch_size=10,bi1=RandomNormal,bi2=RandomNormal,epochs=30,ki1=RandomNormal,ki2=RandomNormal,loss=mean_squared_error,lr=3.0,optimizer=sgd,unit1=30	act1=None,act2=softmax,batch_size=10,bi1=RandomNormal,bi2=RandomNormal,epochs=30,ki1=RandomNormal,ki2=RandomNormal,loss=mean_squared_error,lr=3.0,optimizer=sgd,unit1=30	False
0	18	[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]	[0.35, 0.33, 0.35, 0.46, 0.35, 0.46, 0.37, 0.29, 0.36, 0.52]	act1=None,act2=None,batch_size=10,bi1=RandomNormal,bi2=RandomNormal,epochs=30,ki1=RandomNormal,ki2=RandomNormal,loss=mean_squared_error,lr=3.0,optimizer=sgd,unit1=30	act1=None,act2=sigmoid,batch_size=10,bi1=RandomNormal,bi2=RandomNormal,epochs=30,ki1=RandomNormal,ki2=RandomNormal,loss=mean_squared_error,lr=3.0,optimizer=sgd,unit1=30	False
0	14	[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]	[0.5, 0.19, 0.28, 0.19, 0.29, 0.38, 0.29, 0.47, 0.2, 0.35]	act1=None,act2=None,batch_size=10,bi1=RandomNormal,bi2=RandomNormal,epochs=30,ki1=RandomNormal,ki2=RandomNormal,loss=mean_squared_error,lr=3.0,optimizer=sgd,unit1=30	act1=sigmoid,act2=None,batch_size=10,bi1=RandomNormal,bi2=RandomNormal,epochs=30,ki1=RandomNormal,ki2=RandomNormal,loss=mean_squared_error,lr=3.0,optimizer=sgd,unit1=30	False
0	16	[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]	[0.47, 0.37, 0.38, 0.19, 0.3, 0.09, 0.49, 0.27, 0.11, 0.4]	act1=None,act2=None,batch_size=10,bi1=RandomNormal,bi2=RandomNormal,epochs=30,ki1=RandomNormal,ki2=RandomNormal,loss=mean_squared_error,lr=3.0,optimizer=sgd,unit1=30	act1=softmax,act2=None,batch_size=10,bi1=RandomNormal,bi2=RandomNormal,epochs=30,ki1=RandomNormal,ki2=RandomNormal,loss=mean_squared_error,lr=3.0,optimizer=sgd,unit1=30	False
0	41	[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]	[0.22, 0.1, 0.28, 0.17, 0.13, 0.24, 0.28, 0.12, 0.07, 0.12]	act1=None,act2=None,batch_size=10,bi1=RandomNormal,bi2=RandomNormal,epochs=30,ki1=RandomNormal,ki2=RandomNormal,loss=mean_squared_error,lr=3.0,optimizer=sgd,unit1=30	act1=None,act2=None,batch_size=10,bi1=RandomNormal,bi2=RandomNormal,epochs=30,ki1=RandomNormal,ki2=RandomNormal,loss=mean_squared_error,lr=3.0,optimizer=adamax,unit1=30	False
20	60	[0.7, 0.61, 0.64, 0.61, 0.76, 0.53, 0.61, 0.51, 0.8, 0.52]	[0.94, 0.94, 0.95, 0.94, 0.95, 0.94, 0.95, 0.94, 0.86, 0.94]	act1=None,act2=softmax,batch_size=10,bi1=RandomNormal,bi2=RandomNormal,epochs=30,ki1=RandomNormal,ki2=RandomNormal,loss=mean_squared_error,lr=3.0,optimizer=sgd,unit1=30	act1=sigmoid,act2=softmax,batch_size=10,bi1=RandomNormal,bi2=RandomNormal,epochs=30,ki1=RandomNormal,ki2=RandomNormal,loss=mean_squared_error,lr=3.0,optimizer=sgd,unit1=30	False
20	62	[0.7, 0.61, 0.64, 0.61, 0.76, 0.53, 0.61, 0.51, 0.8, 0.52]	[0.94, 0.93, 0.91, 0.9, 0.91, 0.93, 0.93, 0.93, 0.93, 0.93]	act1=None,act2=softmax,batch_size=10,bi1=RandomNormal,bi2=RandomNormal,epochs=30,ki1=RandomNormal,ki2=RandomNormal,loss=mean_squared_error,lr=3.0,optimizer=sgd,unit1=30	act1=softmax,act2=softmax,batch_size=10,bi1=RandomNormal,bi2=RandomNormal,epochs=30,ki1=RandomNormal,ki2=RandomNormal,loss=mean_squared_error,lr=3.0,optimizer=sgd,unit1=30	False
20	78	[0.7, 0.61, 0.64, 0.61, 0.76, 0.53, 0.61, 0.51, 0.8, 0.52]	[0.75, 0.9, 0.73, 0.9, 0.83, 0.74, 0.91, 0.74, 0.82, 0.74]	act1=None,act2=softmax,batch_size=10,bi1=RandomNormal,bi2=RandomNormal,epochs=30,ki1=RandomNormal,ki2=RandomNormal,loss=mean_squared_error,lr=3.0,optimizer=sgd,unit1=30	act1=None,act2=softmax,batch_size=32,bi1=RandomNormal,bi2=RandomNormal,epochs=30,ki1=RandomNormal,ki2=RandomNormal,loss=mean_squared_error,lr=3.0,optimizer=sgd,unit1=30	False
20	79	[0.7, 0.61, 0.64, 0.61, 0.76, 0.53, 0.61, 0.51, 0.8, 0.52]	[0.72, 0.85, 0.91, 0.75, 0.73, 0.83, 0.83, 0.73, 0.82, 0.82]	act1=None,act2=softmax,batch_size=10,bi1=RandomNormal,bi2=RandomNormal,epochs=30,ki1=RandomNormal,ki2=RandomNormal,loss=mean_squared_error,lr=3.0,optimizer=sgd,unit1=30	act1=None,act2=softmax,batch_size=64,bi1=RandomNormal,bi2=RandomNormal,epochs=30,ki1=RandomNormal,ki2=RandomNormal,loss=mean_squared_error,lr=3.0,optimizer=sgd,unit1=30	False
20	71	[0.7, 0.61, 0.64, 0.61, 0.76, 0.53, 0.61, 0.51, 0.8, 0.52]	[0.81, 0.81, 0.71, 0.8, 0.84, 0.82, 0.82, 0.9, 0.72, 0.63]	act1=None,act2=softmax,batch_size=10,bi1=RandomNormal,bi2=RandomNormal,epochs=30,ki1=RandomNormal,ki2=RandomNormal,loss=mean_squared_error,lr=3.0,optimizer=sgd,unit1=30	act1=None,act2=softmax,batch_size=10,bi1=RandomNormal,bi2=RandomNormal,epochs=30,ki1=RandomNormal,ki2=RandomNormal,loss=logcosh,lr=3.0,optimizer=sgd,unit1=30	False
18	102	[0.35, 0.33, 0.35, 0.46, 0.35, 0.46, 0.37, 0.29, 0.36, 0.52]	[0.95, 0.94, 0.95, 0.94, 0.95, 0.95, 0.94, 0.94, 0.95, 0.95]	act1=None,act2=sigmoid,batch_size=10,bi1=RandomNormal,bi2=RandomNormal,epochs=30,ki1=RandomNormal,ki2=RandomNormal,loss=mean_squared_error,lr=3.0,optimizer=sgd,unit1=30	act1=sigmoid,act2=sigmoid,batch_size=10,bi1=RandomNormal,bi2=RandomNormal,epochs=30,ki1=RandomNormal,ki2=RandomNormal,loss=mean_squared_error,lr=3.0,optimizer=sgd,unit1=30	True
18	104	[0.35, 0.33, 0.35, 0.46, 0.35, 0.46, 0.37, 0.29, 0.36, 0.52]	[0.83, 0.73, 0.74, 0.86, 0.92, 0.75, 0.93, 0.83, 0.75, 0.76]	act1=None,act2=sigmoid,batch_size=10,bi1=RandomNormal,bi2=RandomNormal,epochs=30,ki1=RandomNormal,ki2=RandomNormal,loss=mean_squared_error,lr=3.0,optimizer=sgd,unit1=30	act1=softmax,act2=sigmoid,batch_size=10,bi1=RandomNormal,bi2=RandomNormal,epochs=30,ki1=RandomNormal,ki2=RandomNormal,loss=mean_squared_error,lr=3.0,optimizer=sgd,unit1=30	False
