parent_node_id	current_node_id	parent_accs	current_node_accs	parent_node_param_string	current_node_param_string	is_gt
0	32	[5.18, 7.63, 4.31, 7.52, 8.81, 4.02, 8.86, 5.16, 5.85, 6.99]	[0.47, 0.08, 0.39, 0.31, 0.22, 0.11, 0.11, 0.24, 0.3, 0.27]	act1=linear,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=rmsprop,unit1=1	act1=linear,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.01,optimizer=rmsprop,unit1=1	False
0	31	[5.18, 7.63, 4.31, 7.52, 8.81, 4.02, 8.86, 5.16, 5.85, 6.99]	[0.46, 0.31, 0.5, 0.39, 0.49, 0.47, 0.58, 0.37, 0.38, 0.5]	act1=linear,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=rmsprop,unit1=1	act1=linear,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=sgd,unit1=1	False
0	9	[5.18, 7.63, 4.31, 7.52, 8.81, 4.02, 8.86, 5.16, 5.85, 6.99]	[7.2, 0.44, 6.1, 7.24, 0.51, 6.88, 7.09, 7.28, 0.47, 7.09]	act1=linear,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=rmsprop,unit1=1	act1=exponential,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=rmsprop,unit1=1	False
0	34	[5.18, 7.63, 4.31, 7.52, 8.81, 4.02, 8.86, 5.16, 5.85, 6.99]	[7.34, 2.84, 5.44, 6.21, 5.26, 2.82, 6.8, 2.37, 5.21, 6.67]	act1=linear,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=rmsprop,unit1=1	act1=linear,batch_size=32,bi1=zeros,epochs=400,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=rmsprop,unit1=1	False
0	11	[5.18, 7.63, 4.31, 7.52, 8.81, 4.02, 8.86, 5.16, 5.85, 6.99]	[4.84, 7.52, 4.97, 4.65, 7.46, 4.05, 4.12, 3.65, 6.94, 5.51]	act1=linear,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=rmsprop,unit1=1	act1=linear,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=rmsprop,unit1=2	False
32	68	[0.47, 0.08, 0.39, 0.31, 0.22, 0.11, 0.11, 0.24, 0.3, 0.27]	[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.04, 0.01, 0.01, 0.01]	act1=linear,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.01,optimizer=rmsprop,unit1=1	act1=linear,batch_size=32,bi1=zeros,epochs=400,ki1=glorot_uniform,loss=mean_squared_error,lr=0.01,optimizer=rmsprop,unit1=1	True
32	67	[0.47, 0.08, 0.39, 0.31, 0.22, 0.11, 0.11, 0.24, 0.3, 0.27]	[0.11, 0.14, 0.15, 0.15, 0.13, 0.13, 0.14, 0.11, 0.12, 0.12]	act1=linear,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.01,optimizer=rmsprop,unit1=1	act1=linear,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.1,optimizer=rmsprop,unit1=1	True
32	59	[0.47, 0.08, 0.39, 0.31, 0.22, 0.11, 0.11, 0.24, 0.3, 0.27]	[0.21, 0.28, 0.18, 0.01, 0.22, 0.24, 0.05, 0.27, 0.01, 0.06]	act1=linear,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.01,optimizer=rmsprop,unit1=1	act1=linear,batch_size=16,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.01,optimizer=rmsprop,unit1=1	False
32	44	[0.47, 0.08, 0.39, 0.31, 0.22, 0.11, 0.11, 0.24, 0.3, 0.27]	[0.15, 0.14, 0.11, 0.2, 0.18, 0.16, 0.23, 0.12, 0.11, 0.15]	act1=linear,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.01,optimizer=rmsprop,unit1=1	act1=exponential,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.01,optimizer=rmsprop,unit1=1	False
32	48	[0.47, 0.08, 0.39, 0.31, 0.22, 0.11, 0.11, 0.24, 0.3, 0.27]	[0.42, 0.16, 0.22, 0.21, 0.21, 0.03, 0.21, 0.41, 0.03, 0.08]	act1=linear,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.01,optimizer=rmsprop,unit1=1	act1=linear,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_absolute_percentage_error,lr=0.01,optimizer=rmsprop,unit1=1	False
31	78	[0.46, 0.31, 0.5, 0.39, 0.49, 0.47, 0.58, 0.37, 0.38, 0.5]	[0.1, 0.1, 0.15, 0.15, 0.2, 0.15, 0.18, 0.13, 0.29, 0.15]	act1=linear,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=sgd,unit1=1	act1=exponential,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=sgd,unit1=1	False
31	82	[0.46, 0.31, 0.5, 0.39, 0.49, 0.47, 0.58, 0.37, 0.38, 0.5]	[0.2, 0.15, 0.33, 0.23, 0.45, 0.29, 0.39, 0.35, 0.29, 0.41]	act1=linear,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=sgd,unit1=1	act1=linear,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_absolute_percentage_error,lr=0.001,optimizer=sgd,unit1=1	False
31	99	[0.46, 0.31, 0.5, 0.39, 0.49, 0.47, 0.58, 0.37, 0.38, 0.5]	[0.4, 0.33, 0.34, 0.28, 0.42, 0.28, 0.24, 0.48, 0.25, 0.34]	act1=linear,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=sgd,unit1=1	act1=linear,batch_size=32,bi1=zeros,epochs=400,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=sgd,unit1=1	False
31	93	[0.46, 0.31, 0.5, 0.39, 0.49, 0.47, 0.58, 0.37, 0.38, 0.5]	[0.34, 0.25, 0.29, 0.37, 0.32, 0.38, 0.4, 0.47, 0.39, 0.3]	act1=linear,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=sgd,unit1=1	act1=linear,batch_size=16,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=sgd,unit1=1	False
31	73	[0.46, 0.31, 0.5, 0.39, 0.49, 0.47, 0.58, 0.37, 0.38, 0.5]	[0.52, 0.42, 0.49, 0.16, 0.47, 0.21, 0.51, 0.36, 0.32, 0.15]	act1=linear,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=sgd,unit1=1	act1=linear,batch_size=32,bi1=he_normal,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=sgd,unit1=1	False
9	105	[7.2, 0.44, 6.1, 7.24, 0.51, 6.88, 7.09, 7.28, 0.47, 7.09]	[1.1, 1.31, 0.64, 1.02, 0.33, 0.61, 0.64, 1.17, 0.49, 0.13]	act1=exponential,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=rmsprop,unit1=1	act1=exponential,batch_size=32,bi1=glorot_normal,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=rmsprop,unit1=1	False
9	128	[7.2, 0.44, 6.1, 7.24, 0.51, 6.88, 7.09, 7.28, 0.47, 7.09]	[5.37, 0.28, 0.21, 0.29, 0.16, 0.32, 6.01, 0.1, 1.83, 0.18]	act1=exponential,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=rmsprop,unit1=1	act1=exponential,batch_size=32,bi1=zeros,epochs=400,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=rmsprop,unit1=1	False
9	109	[7.2, 0.44, 6.1, 7.24, 0.51, 6.88, 7.09, 7.28, 0.47, 7.09]	[2.0, 3.74, 1.07, 7.0, 0.78, 1.05, 1.37, 0.52, 0.52, 0.93]	act1=exponential,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=rmsprop,unit1=1	act1=exponential,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_absolute_percentage_error,lr=0.001,optimizer=rmsprop,unit1=1	False
9	120	[7.2, 0.44, 6.1, 7.24, 0.51, 6.88, 7.09, 7.28, 0.47, 7.09]	[0.79, 1.09, 0.47, 6.54, 0.48, 6.01, 4.57, 0.63, 0.19, 1.95]	act1=exponential,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=rmsprop,unit1=1	act1=exponential,batch_size=16,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=rmsprop,unit1=1	False
9	126	[7.2, 0.44, 6.1, 7.24, 0.51, 6.88, 7.09, 7.28, 0.47, 7.09]	[0.52, 5.01, 1.54, 0.93, 3.8, 0.58, 5.44, 6.47, 0.53, 1.02]	act1=exponential,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=rmsprop,unit1=1	act1=exponential,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.001,optimizer=nadam,unit1=1	False
